match_id,date,season,tournament_name,is_worldcup,match_stage,team1,team2,venue,city,toss_winner,toss_decision,winner,result_type,format,innings1_team,innings1_runs,innings1_wkts,innings1_overs,innings2_team,innings2_runs,innings2_wkts,innings2_overs,year,month,batting_first,chasing_team,first_innings_score,second_innings_score,match_result,elo_team1,elo_team2,elo_diff,team1_form_5,team2_form_5,team1_form_10,team2_form_10,h2h_win_pct
7129582838,2014-03-16,2014,World T20,True,First Round,Hong Kong,Nepal,Zahur Ahmed Chowdhury Stadium,Chittagong,Hong Kong,field,Nepal,unknown,T20,Nepal,149,8,21.3,Hong Kong,69.0,10.0,17.0,2014,3,Nepal,Hong Kong,149,69.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
-292451440,2014-03-17,2014,World T20,True,First Round,Ireland,Zimbabwe,Sylhet Stadium,,Ireland,field,Ireland,unknown,T20,Zimbabwe,163,5,20.2,Ireland,164.0,7.0,20.5,2014,3,Zimbabwe,Ireland,163,164.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
-339384486,2014-03-17,2014,World T20,True,First Round,Netherlands,United Arab Emirates,Sylhet Stadium,,United Arab Emirates,bat,Netherlands,unknown,T20,United Arab Emirates,151,10,20.8,Netherlands,152.0,4.0,18.8,2014,3,United Arab Emirates,Netherlands,151,152.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
-901852254,2014-03-18,2014,World T20,True,First Round,Bangladesh,Nepal,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,Bangladesh,unknown,T20,Nepal,126,5,21.5,Bangladesh,132.0,2.0,15.5,2014,3,Nepal,Bangladesh,126,132.0,completed,1500.0,1516.0,-16.0,0.5,1.0,0.5,1.0,0.5
6647625351,2014-03-19,2014,World T20,True,First Round,Ireland,United Arab Emirates,Sylhet Stadium,,Ireland,field,Ireland,unknown,T20,United Arab Emirates,123,6,20.7,Ireland,103.0,4.0,14.8,2014,3,United Arab Emirates,Ireland,123,103.0,completed,1516.0,1484.0,32.0,1.0,0.0,1.0,0.0,0.5
7227962893,2014-03-19,2014,World T20,True,First Round,Netherlands,Zimbabwe,Sylhet Stadium,,Netherlands,bat,Zimbabwe,unknown,T20,Netherlands,140,5,20.7,Zimbabwe,146.0,5.0,20.7,2014,3,Netherlands,Zimbabwe,140,146.0,completed,1516.0,1484.0,32.0,1.0,0.0,1.0,0.0,0.5
-737437182,2014-03-20,2014,World T20,True,First Round,Bangladesh,Hong Kong,Zahur Ahmed Chowdhury Stadium,Chittagong,Hong Kong,field,Hong Kong,unknown,T20,Bangladesh,108,10,17.0,Hong Kong,114.0,8.0,20.0,2014,3,Bangladesh,Hong Kong,108,114.0,completed,1516.736306793522,1484.0,32.73630679352209,1.0,0.0,1.0,0.0,0.5
-805560377,2014-03-21,2014,World T20,True,First Round,United Arab Emirates,Zimbabwe,Sylhet Stadium,,Zimbabwe,field,Zimbabwe,unknown,T20,United Arab Emirates,116,9,20.7,Zimbabwe,118.0,5.0,13.7,2014,3,United Arab Emirates,Zimbabwe,116,118.0,completed,1469.4695015289756,1501.4695015289756,-32.0,0.0,0.5,0.0,0.5,0.5
6352911488,2014-03-21,2014,World T20,True,First Round,Ireland,Netherlands,Sylhet Stadium,,Netherlands,field,Netherlands,unknown,T20,Ireland,189,4,20.3,Netherlands,193.0,4.0,13.8,2014,3,Ireland,Netherlands,189,193.0,completed,1530.5304984710244,1498.5304984710244,32.0,1.0,0.5,1.0,0.5,0.5
-597192385,2014-03-21,2014,World T20,True,,India,Pakistan,Shere Bangla National Stadium,Mirpur,India,field,India,unknown,T20,Pakistan,130,7,20.3,India,131.0,3.0,19.0,2014,3,Pakistan,India,130,131.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
-384238381,2014-03-22,2014,World T20,True,,South Africa,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Chittagong,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,165,7,21.2,South Africa,160.0,8.0,20.3,2014,3,Sri Lanka,South Africa,165,160.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
1205606677,2014-03-22,2014,ICC Men's T20 World Cup,True,,England,New Zealand,Zahur Ahmed Chowdhury Stadium,Chattogram,New Zealand,field,New Zealand,unknown,T20,England,172,6,21.0,New Zealand,52.0,1.0,5.3,2014,3,England,New Zealand,172,52.0,completed,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,0.5
5470795787,2014-03-23,2014,World T20,True,,Australia,Pakistan,Shere Bangla National Stadium,Mirpur,Australia,field,Pakistan,unknown,T20,Pakistan,191,5,20.7,Australia,175.0,10.0,20.2,2014,3,Pakistan,Australia,191,175.0,completed,1500.0,1484.0,16.0,0.0,0.0,0.0,0.0,0.5
4054500328,2014-03-23,2014,World T20,True,,India,West Indies,Shere Bangla National Stadium,Mirpur,India,field,India,unknown,T20,West Indies,129,7,22.2,India,130.0,3.0,20.2,2014,3,West Indies,India,129,130.0,completed,1516.0,1500.0,16.0,1.0,0.5,1.0,0.5,0.5
-295853041,2014-03-23,2014,Women's World T20,True,,Australia,New Zealand,Sylhet Stadium,,Australia,field,New Zealand,unknown,T20,New Zealand,128,8,20.3,Australia,121.0,10.0,19.8,2014,3,New Zealand,Australia,128,121.0,completed,1483.263693206478,1516.0,-32.73630679352209,0.0,1.0,0.0,1.0,0.5
7037359483,2014-03-24,2014,Women's World T20,True,,India,Sri Lanka,Sylhet Stadium,,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,128,8,20.5,India,106.0,9.0,20.2,2014,3,Sri Lanka,India,128,106.0,completed,1531.263693206478,1516.0,15.26369320647791,1.0,1.0,1.0,1.0,0.5
-920567974,2014-03-24,2014,Women's World T20,True,,England,West Indies,Sylhet Stadium,,England,field,West Indies,unknown,T20,West Indies,133,7,20.7,England,124.0,9.0,21.0,2014,3,West Indies,England,133,124.0,completed,1484.0,1484.736306793522,-0.7363067935220897,0.0,0.0,0.0,0.0,0.5
-512234648,2014-03-24,2014,World T20,True,,Netherlands,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Chittagong,Sri Lanka,field,Sri Lanka,unknown,T20,Netherlands,39,10,10.5,Sri Lanka,40.0,1.0,5.5,2014,3,Netherlands,Sri Lanka,39,40.0,completed,1516.0,1532.7024671725246,-16.70246717252462,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5
9152869736,2014-03-24,2014,World T20,True,,New Zealand,South Africa,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,field,South Africa,unknown,T20,South Africa,170,6,20.2,New Zealand,168.0,8.0,20.7,2014,3,South Africa,New Zealand,170,168.0,completed,1530.4968829087939,1484.0,46.49688290879385,1.0,0.0,1.0,0.0,0.5
-561782021,2014-03-25,2014,World T20,True,,Bangladesh,West Indies,Shere Bangla National Stadium,Mirpur,Bangladesh,field,West Indies,unknown,T20,West Indies,171,7,20.7,Bangladesh,98.0,10.0,19.7,2014,3,West Indies,Bangladesh,171,98.0,completed,1499.233189702316,1500.7023986633528,-1.469208961036884,0.5,0.5,0.5,0.5,0.5
1884172107,2014-03-25,2014,Women's World T20,True,,Ireland,New Zealand,Sylhet Stadium,,New Zealand,bat,New Zealand,unknown,T20,New Zealand,171,3,20.7,Ireland,129.0,6.0,20.3,2014,3,New Zealand,Ireland,171,129.0,completed,1513.0609969420489,1512.3683148261919,0.6926821158569965,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5
6976577452,2014-03-26,2014,Women's World T20,True,,England,India,Sylhet Stadium,,India,bat,England,unknown,T20,India,95,9,21.0,England,98.0,5.0,19.2,2014,3,India,England,95,98.0,completed,1468.0339081301693,1514.5612260339533,-46.527317903784024,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5
-207932476,2014-03-26,2014,Women's World T20,True,,Bangladesh,West Indies,Sylhet Stadium,,West Indies,bat,West Indies,unknown,T20,West Indies,115,10,20.5,Bangladesh,79.0,10.0,17.8,2014,3,West Indies,Bangladesh,115,79.0,completed,1483.3008488720639,1516.634739493605,-33.33389062154106,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
-559912181,2014-03-27,2014,World T20,True,,England,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Chittagong,England,field,England,unknown,T20,Sri Lanka,189,4,21.0,England,190.0,4.0,20.0,2014,3,Sri Lanka,England,189,190.0,completed,1486.1638529741927,1547.9338821267781,-61.770029152585494,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5
-270565440,2014-03-27,2014,Women's World T20,True,,New Zealand,Pakistan,Sylhet Stadium,,New Zealand,bat,New Zealand,unknown,T20,New Zealand,167,3,20.5,Pakistan,108.0,7.0,20.7,2014,3,New Zealand,Pakistan,167,108.0,completed,1528.4002139742104,1500.736306793522,27.663907180688284,0.75,0.5,0.75,0.5,0.5
-589337919,2014-03-27,2014,World T20,True,,Netherlands,South Africa,Zahur Ahmed Chowdhury Stadium,Chittagong,Netherlands,field,South Africa,unknown,T20,South Africa,145,9,20.7,Netherlands,139.0,10.0,19.2,2014,3,South Africa,Netherlands,145,139.0,completed,1500.7685850457465,1502.128568082602,-1.3599830368555104,0.5,0.5,0.5,0.5,0.5
-820258633,2014-03-28,2014,World T20,True,,Bangladesh,India,Shere Bangla National Stadium,Mirpur,India,field,India,unknown,T20,Bangladesh,138,7,20.3,India,141.0,2.0,19.3,2014,3,Bangladesh,India,138,141.0,completed,1468.8312384027604,1496.43128118993,-27.600042787169514,0.25,0.5,0.25,0.5,0.5
-750817598,2014-03-28,2014,Women's World T20,True,,Sri Lanka,West Indies,Sylhet Stadium,,Sri Lanka,bat,West Indies,unknown,T20,Sri Lanka,84,10,17.3,West Indies,87.0,2.0,15.0,2014,3,Sri Lanka,West Indies,84,87.0,completed,1529.118864555565,1531.1043499629084,-1.9854854073432762,0.75,0.75,0.75,0.75,0.5
2770744960,2014-03-28,2014,World T20,True,,Australia,West Indies,Shere Bangla National Stadium,Mirpur,Australia,bat,West Indies,unknown,T20,Australia,178,8,21.3,West Indies,179.0,4.0,20.0,2014,3,Australia,West Indies,178,179.0,completed,1468.766810297684,1547.0129159762196,-78.24610567853551,0.0,0.75,0.0,0.75,0.5
2100843683,2014-03-29,2014,World T20,True,,Netherlands,New Zealand,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,field,New Zealand,unknown,T20,Netherlands,151,4,20.5,New Zealand,152.0,4.0,19.3,2014,3,Netherlands,New Zealand,151,152.0,completed,1484.8312142592242,1543.1289294147514,-58.29771515552716,0.4,0.8,0.4,0.8,0.5
-506394530,2014-03-29,2014,World T20,True,,England,South Africa,Zahur Ahmed Chowdhury Stadium,Chittagong,England,field,South Africa,unknown,T20,South Africa,196,5,21.5,England,193.0,7.0,21.7,2014,3,South Africa,England,196,193.0,completed,1504.9788705454057,1518.0659388691242,-13.08706832371854,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
1229697641,2014-03-29,2014,Women's World T20,True,,Australia,Pakistan,Sylhet Stadium,,Australia,bat,Australia,unknown,T20,Australia,185,2,20.7,Pakistan,91.0,9.0,20.8,2014,3,Australia,Pakistan,185,91.0,completed,1456.3104671358326,1486.007591352981,-29.697124217148485,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
-915076466,2014-03-29,2014,Women's World T20,True,,Ireland,South Africa,Sylhet Stadium,,South Africa,bat,South Africa,unknown,T20,South Africa,165,5,20.0,Ireland,79.0,9.0,15.3,2014,3,South Africa,Ireland,165,79.0,completed,1497.0290977940303,1533.463541976901,-36.43444418287072,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
5498029668,2014-03-30,2014,World T20,True,,Australia,India,Shere Bangla National Stadium,Mirpur,Australia,field,India,unknown,T20,India,159,7,21.5,Australia,86.0,10.0,16.5,2014,3,India,Australia,159,86.0,completed,1473.6747493774776,1511.1629191697764,-37.48816979229878,0.25,0.6,0.25,0.6,0.5
1795681144,2014-03-30,2014,Women's World T20,True,,Bangladesh,India,Sylhet Stadium,,India,bat,India,unknown,T20,India,151,5,20.5,Bangladesh,72.0,8.0,20.3,2014,3,India,Bangladesh,151,72.0,completed,1454.099600422914,1525.4431938465273,-71.34359342361336,0.2,0.6,0.2,0.6,0.0
8685649192,2014-03-30,2014,World T20,True,,Bangladesh,Pakistan,Shere Bangla National Stadium,Mirpur,Pakistan,bat,Pakistan,unknown,T20,Pakistan,190,5,20.8,Bangladesh,140.0,7.0,20.3,2014,3,Pakistan,Bangladesh,190,140.0,completed,1441.3396815109172,1468.643309111336,-27.30362760041885,0.2,0.25,0.2,0.25,0.5
1760378335,2014-03-30,2014,Women's World T20,True,,England,Sri Lanka,Sylhet Stadium,,Sri Lanka,bat,England,unknown,T20,Sri Lanka,85,9,21.2,England,86.0,3.0,16.3,2014,3,Sri Lanka,England,85,86.0,completed,1489.5812674376289,1513.210298542254,-23.629031104625028,0.4,0.6,0.4,0.6,1.0
1047260603,2014-03-31,2014,Women's World T20,True,,New Zealand,South Africa,Sylhet Stadium,,New Zealand,bat,South Africa,unknown,T20,New Zealand,114,8,20.5,South Africa,116.0,5.0,19.7,2014,3,New Zealand,South Africa,114,116.0,completed,1556.4691357910358,1547.7917974071133,8.67733838392246,0.8,0.8,0.8333333333333334,0.8,0.0
6596404302,2014-03-31,2014,World T20,True,,New Zealand,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,field,Sri Lanka,unknown,T20,Sri Lanka,119,10,20.0,New Zealand,60.0,9.0,15.8,2014,3,Sri Lanka,New Zealand,119,60.0,completed,1540.069612657567,1496.1238160456032,43.945796611963715,0.8,0.4,0.8333333333333334,0.5,0.5
2617160962,2014-03-31,2014,World T20,True,,England,Netherlands,Zahur Ahmed Chowdhury Stadium,Chittagong,England,field,Netherlands,unknown,T20,Netherlands,133,5,20.8,England,88.0,10.0,18.2,2014,3,Netherlands,England,133,88.0,completed,1506.6677499342795,1471.4910078829398,35.176742051339716,0.6,0.2,0.5,0.3333333333333333,0.5
2823056004,2014-03-31,2014,Women's World T20,True,,Ireland,Pakistan,Sylhet Stadium,,Pakistan,bat,Pakistan,unknown,T20,Pakistan,119,6,20.8,Ireland,105.0,10.0,20.0,2014,3,Pakistan,Ireland,119,105.0,completed,1482.700842363818,1483.3885126478572,-0.6876702840390863,0.4,0.4,0.4,0.4,0.5
-248700497,2014-04-01,2014,Women's World T20,True,,Bangladesh,Sri Lanka,Sylhet Stadium,,Bangladesh,bat,Bangladesh,unknown,T20,Bangladesh,115,9,20.3,Sri Lanka,112.0,9.0,20.3,2014,4,Bangladesh,Sri Lanka,115,112.0,completed,1426.594477974396,1514.1368707481922,-87.54239277379611,0.0,0.4,0.14285714285714285,0.5714285714285714,0.5
1000098859,2014-04-01,2014,Women's World T20,True,,India,West Indies,Sylhet Stadium,,West Indies,bat,India,unknown,T20,West Indies,117,7,20.5,India,121.0,1.0,18.7,2014,4,West Indies,India,117,121.0,completed,1538.203112758524,1559.469259138071,-21.26614637954708,0.6,1.0,0.7142857142857143,0.8333333333333334,1.0
-598169921,2014-04-01,2014,World T20,True,,Pakistan,West Indies,Shere Bangla National Stadium,Mirpur,West Indies,bat,West Indies,unknown,T20,West Indies,166,6,20.8,Pakistan,82.0,10.0,18.2,2014,4,West Indies,Pakistan,166,82.0,completed,1499.3568443023125,1542.4911381196164,-43.13429381730384,0.6,1.0,0.5,0.8333333333333334,0.5
-268918373,2014-04-01,2014,World T20,True,,Bangladesh,Australia,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,Australia,unknown,T20,Bangladesh,153,5,21.5,Australia,158.0,3.0,17.8,2014,4,Bangladesh,Australia,153,158.0,completed,1446.542750354674,1459.3944747007267,-12.851724346052833,0.0,0.2,0.14285714285714285,0.2,0.5
-750533140,2014-04-02,2014,Women's World T20,True,Play-Off,New Zealand,Sri Lanka,Sylhet Stadium,,Sri Lanka,bat,New Zealand,unknown,T20,Sri Lanka,131,7,20.3,New Zealand,135.0,4.0,19.0,2014,4,Sri Lanka,New Zealand,131,135.0,completed,1522.056557954978,1494.1885983679144,27.867959587063524,0.6,0.2,0.625,0.5,0.0
9063277208,2014-04-02,2014,Women's World T20,True,Play-Off,India,Pakistan,Sylhet Stadium,,India,bat,India,unknown,T20,India,106,7,21.0,Pakistan,100.0,9.0,20.3,2014,4,India,Pakistan,106,100.0,completed,1555.1812337769786,1485.3331087466127,69.84812503036596,0.8,0.4,0.75,0.42857142857142855,1.0
-101873459,2014-04-03,2014,Women's World T20,True,9th Place Play-Off,Bangladesh,Ireland,Sylhet Stadium,,Bangladesh,bat,Bangladesh,unknown,T20,Bangladesh,106,7,21.2,Ireland,89.0,10.0,20.0,2014,4,Bangladesh,Ireland,106,89.0,completed,1431.1343243447789,1466.7325107093627,-35.59818636458385,0.2,0.2,0.2222222222222222,0.3333333333333333,0.5
-729608528,2014-04-03,2014,World T20,True,Semi Final,Sri Lanka,West Indies,Shere Bangla National Stadium,Mirpur,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,160,6,20.3,West Indies,80.0,4.0,14.3,2014,4,Sri Lanka,West Indies,160,80.0,completed,1479.4692201268133,1556.5148736753163,-77.04565354850297,0.2,0.8,0.4444444444444444,0.75,0.0
3280215258,2014-04-03,2014,Women's World T20,True,Semi Final,Australia,West Indies,Shere Bangla National Stadium,Mirpur,Australia,bat,Australia,unknown,T20,Australia,140,5,21.5,West Indies,132.0,4.0,20.5,2014,4,Australia,West Indies,140,132.0,completed,1474.8029007106218,1537.023827975525,-62.22092726490314,0.4,0.8,0.3333333333333333,0.75,0.0
4840806615,2014-04-03,2014,Women's World T20,True,7th Place Play-Off,Pakistan,Sri Lanka,Sylhet Stadium,,Pakistan,bat,Pakistan,unknown,T20,Pakistan,122,5,20.5,Sri Lanka,108.0,8.0,20.7,2014,4,Pakistan,Sri Lanka,122,108.0,completed,1472.507087956224,1498.9602658266047,-26.453177870380614,0.4,0.2,0.375,0.4444444444444444,0.5
3131042473,2014-04-04,2014,Women's World T20,True,Semi Final,England,South Africa,Shere Bangla National Stadium,Mirpur,England,field,England,unknown,T20,South Africa,101,10,20.5,England,102.0,1.0,17.0,2014,4,South Africa,England,101,102.0,completed,1489.0533138131475,1564.1913205405822,-75.13800672743469,0.6,1.0,0.42857142857142855,0.8333333333333334,0.0
-183867030,2014-04-04,2014,World T20,True,Semi Final,India,South Africa,Shere Bangla National Stadium,Mirpur,South Africa,bat,India,unknown,T20,South Africa,172,4,20.7,India,176.0,4.0,20.7,2014,4,South Africa,India,172,176.0,completed,1568.0072545673672,1544.7840424398642,23.223212127503075,1.0,1.0,0.7777777777777778,0.8333333333333334,0.5
-303240257,2014-04-06,2014,World T20,True,Final,India,Sri Lanka,Shere Bangla National Stadium,Mirpur,Sri Lanka,field,Sri Lanka,unknown,T20,India,130,4,20.3,Sri Lanka,134.0,4.0,18.3,2014,4,India,Sri Lanka,130,134.0,completed,1582.9393760169442,1481.744400536196,101.1949754807481,1.0,0.4,0.8,0.4,0.0
3556009124,2014-04-06,2014,Women's World T20,True,Final,Australia,England,Shere Bangla National Stadium,Mirpur,Australia,field,Australia,unknown,T20,England,105,8,20.7,Australia,106.0,4.0,15.7,2014,4,England,Australia,105,106.0,completed,1493.6380355462584,1508.4605919138655,-14.822556367607149,0.6,0.6,0.42857142857142855,0.5,0.5
7684225557,2016-03-09,2016,World T20,True,First Round,Ireland,Oman,Himachal Pradesh Cricket Association Stadium,Dharamsala,Ireland,bat,Oman,unknown,T20,Ireland,154,5,20.3,Oman,157.0,8.0,21.2,2016,3,Ireland,Oman,154,157.0,completed,1449.0988663211228,1500.0,-50.90113367887716,0.0,0.5,0.2857142857142857,0.5,0.5
-928135271,2016-03-09,2016,World T20,True,First Round,Bangladesh,Netherlands,Himachal Pradesh Cricket Association Stadium,Dharamsala,Netherlands,field,Bangladesh,unknown,T20,Bangladesh,153,7,20.5,Netherlands,145.0,7.0,20.2,2016,3,Bangladesh,Netherlands,153,145.0,completed,1448.7679687330187,1489.1054440040718,-40.33747527105311,0.4,0.4,0.3,0.42857142857142855,0.5
-196214148,2016-03-10,2016,World T20,True,First Round,Scotland,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Zimbabwe,bat,Zimbabwe,unknown,T20,Zimbabwe,147,7,20.8,Scotland,136.0,10.0,20.2,2016,3,Zimbabwe,Scotland,147,136.0,completed,1500.0,1516.0,-16.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
-416026952,2016-03-11,2016,World T20,True,First Round,Bangladesh,Ireland,Himachal Pradesh Cricket Association Stadium,Dharamsala,Ireland,field,,no result,T20,Bangladesh,94,2,8.5,,,,,2016,3,Bangladesh,Ireland,94,0.0,no result,1466.6172764223475,1435.4263219302688,31.190954492078617,0.6,0.0,0.3,0.25,1.0
6353184362,2016-03-12,2016,World T20,True,First Round,Hong Kong,Scotland,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Hong Kong,bat,Scotland,unknown,T20,Hong Kong,127,7,20.3,Scotland,78.0,2.0,8.0,2016,3,Hong Kong,Scotland,127,78.0,completed,1501.5031170912061,1484.736306793522,16.76681029768406,0.5,0.0,0.5,0.0,0.5
-747403454,2016-03-13,2016,World T20,True,First Round,Ireland,Netherlands,Himachal Pradesh Cricket Association Stadium,Dharamsala,Ireland,field,Netherlands,unknown,T20,Netherlands,59,5,6.2,Ireland,47.0,7.0,6.3,2016,3,Netherlands,Ireland,59,47.0,completed,1436.858871982175,1471.2561363147431,-34.39726433256806,0.1,0.2,0.2777777777777778,0.375,0.0
-515015968,2016-03-13,2016,World T20,True,First Round,Bangladesh,Oman,Himachal Pradesh Cricket Association Stadium,Dharamsala,Oman,field,Bangladesh,unknown,T20,Bangladesh,180,2,20.5,Oman,65.0,9.0,12.7,2016,3,Bangladesh,Oman,180,65.0,completed,1465.1847263704412,1513.672544390854,-48.48781802041276,0.7,1.0,0.35,1.0,0.5
6363677863,2016-03-15,2016,World T20,True,Super 10,India,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,New Zealand,bat,New Zealand,unknown,T20,New Zealand,126,7,20.8,India,79.0,10.0,18.8,2016,3,New Zealand,India,126,79.0,completed,1562.4066327921162,1536.775936196079,25.63069659603707,0.8,0.6,0.7,0.6666666666666666,0.5
1541901086,2016-03-15,2016,Women's World T20,True,,India,Bangladesh,M Chinnaswamy Stadium,Bangalore,Bangladesh,field,India,unknown,T20,India,163,5,20.5,Bangladesh,91.0,5.0,20.2,2016,3,India,Bangladesh,163,91.0,completed,1545.228432142299,1483.4032881133483,61.82514402895072,0.8,0.7,0.7,0.45,1.0
4562805910,2016-03-15,2016,Women's World T20,True,,New Zealand,Sri Lanka,Feroz Shah Kotla,Delhi,Sri Lanka,bat,New Zealand,unknown,T20,Sri Lanka,110,8,20.2,New Zealand,111.0,3.0,16.3,2016,3,Sri Lanka,New Zealand,110,111.0,completed,1553.9541368458963,1502.277143761024,51.676993084872265,0.6,0.4,0.6666666666666666,0.4,0.5
8928779935,2016-03-16,2016,World T20,True,Super 10,England,West Indies,Wankhede Stadium,Mumbai,West Indies,field,West Indies,unknown,T20,England,182,6,21.0,West Indies,183.0,4.0,20.2,2016,3,England,West Indies,182,183.0,completed,1491.7784018040136,1518.1886931398883,-26.410291335874717,0.4,0.4,0.4444444444444444,0.6,0.0
-361064395,2016-03-16,2016,World T20,True,Super 10,Bangladesh,Pakistan,Eden Gardens,Kolkata,Pakistan,bat,Pakistan,unknown,T20,Pakistan,201,5,20.3,Bangladesh,146.0,6.0,20.7,2016,3,Pakistan,Bangladesh,201,146.0,completed,1470.220765183365,1489.7229532466326,-19.502188063267567,0.7,0.6,0.45,0.4444444444444444,0.0
8722780086,2016-03-16,2016,Women's World T20,True,,Pakistan,West Indies,"MA Chidambaram Stadium, Chepauk",Chennai,Pakistan,field,West Indies,unknown,T20,West Indies,103,8,20.7,Pakistan,99.0,6.0,20.2,2016,3,West Indies,Pakistan,103,99.0,completed,1504.825786356969,1532.9747914607292,-28.149005103760146,0.6,0.4,0.4444444444444444,0.6,0.0
-399302277,2016-03-17,2016,Women's World T20,True,,Bangladesh,England,M Chinnaswamy Stadium,Bangalore,England,bat,England,unknown,T20,England,153,7,20.8,Bangladesh,117.0,6.0,20.2,2016,3,England,Bangladesh,153,117.0,completed,1455.1179320730287,1476.9923034831727,-21.874371410144022,0.5,0.4,0.45,0.4,0.5
-741450092,2016-03-18,2016,World T20,True,Super 10,England,South Africa,Wankhede Stadium,Mumbai,England,field,England,unknown,T20,South Africa,229,4,20.3,England,230.0,8.0,21.3,2016,3,South Africa,England,229,230.0,completed,1491.9862803594615,1529.8519209902872,-37.86564063082574,0.4,0.6,0.5,0.625,0.5
8855218668,2016-03-18,2016,Women's World T20,True,,Australia,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,South Africa,bat,Australia,unknown,T20,South Africa,102,6,20.0,Australia,105.0,4.0,18.8,2016,3,South Africa,Australia,102,105.0,completed,1510.3202256561103,1512.1150153256629,-1.7947896695525287,0.8,0.6,0.5,0.625,0.5
-222891744,2016-03-18,2016,Women's World T20,True,,Ireland,New Zealand,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,New Zealand,bat,New Zealand,unknown,T20,New Zealand,177,3,21.2,Ireland,84.0,5.0,20.3,2016,3,New Zealand,Ireland,177,84.0,completed,1422.437769311809,1567.591719057765,-145.15394974595597,0.1,0.6,0.25,0.7,0.0
-100496890,2016-03-18,2016,World T20,True,Super 10,Australia,New Zealand,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,bat,New Zealand,unknown,T20,New Zealand,142,8,20.3,Australia,134.0,9.0,20.3,2016,3,New Zealand,Australia,142,134.0,completed,1526.402878039663,1577.2706923696462,-50.867814329983275,0.8,0.6,0.5,0.7,0.0
-109871877,2016-03-19,2016,World T20,True,Super 10,India,Pakistan,Eden Gardens,Kolkata,India,field,India,unknown,T20,Pakistan,118,5,18.3,India,119.0,4.0,17.0,2016,3,Pakistan,India,118,119.0,completed,1558.4109550722821,1490.1192669915777,68.29168808070449,0.6,0.4,0.7,0.5,1.0
-477493914,2016-03-20,2016,Women's World T20,True,,Sri Lanka,Ireland,"Punjab Cricket Association IS Bindra Stadium, Mohali",Mohali,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,129,7,20.5,Ireland,115.0,8.0,20.7,2016,3,Sri Lanka,Ireland,129,115.0,completed,1488.6395615491554,1412.7587959999278,75.88076554922759,0.4,0.1,0.3,0.15,0.5
5831263958,2016-03-20,2016,Women's World T20,True,,Bangladesh,West Indies,"MA Chidambaram Stadium, Chepauk",Chennai,West Indies,bat,West Indies,unknown,T20,West Indies,148,4,20.3,Bangladesh,99.0,10.0,19.8,2016,3,West Indies,Bangladesh,148,99.0,completed,1440.1239551967399,1547.6813108261206,-107.55735562938071,0.3,0.6,0.45,0.7,0.0
3901706839,2016-03-20,2016,World T20,True,Super 10,Sri Lanka,West Indies,M Chinnaswamy Stadium,Bangalore,West Indies,field,West Indies,unknown,T20,Sri Lanka,122,9,20.8,West Indies,127.0,3.0,19.0,2016,3,Sri Lanka,West Indies,122,127.0,completed,1501.1996442529564,1558.8805049371044,-57.680860684148,0.4,0.6,0.3,0.7,0.5
